subj_idx,ss_presented,inhibited,ssd,rt
1,0,-999,-999,300
1,0,-999,-999,169
1,0,-999,-999,292
1,1,0,357,261
1,0,-999,-999,181
1,0,-999,-999,414
1,0,-999,-999,359
1,0,-999,-999,412
1,0,-999,-999,315
1,1,0,357,322
1,0,-999,-999,365
1,1,1,229,-999
1,1,1,357,-999
1,0,-999,-999,62
1,0,-999,-999,289
1,0,-999,-999,504
1,0,-999,-999,599
1,0,-999,-999,515
1,0,-999,-999,339
1,0,-999,-999,450
1,0,-999,-999,553
1,1,1,229,-999
1,0,-999,-999,447
1,0,-999,-999,400
1,1,0,357,352
1,1,1,229,-999
1,0,-999,-999,445
1,0,-999,-999,320
1,1,0,486,761
1,1,1,357,-999
1,1,0,486,456
1,0,-999,-999,386
1,0,-999,-999,267
1,1,0,357,534
1,1,1,357,-999
1,0,-999,-999,256
1,0,-999,-999,322
1,0,-999,-999,184
1,0,-999,-999,688
1,1,1,486,-999
1,0,-999,-999,70
1,0,-999,-999,594
1,1,0,486,406
1,0,-999,-999,537
1,1,1,357,-999
1,0,-999,-999,429
1,0,-999,-999,710
1,0,-999,-999,359
1,0,-999,-999,287
1,1,0,357,348
1,1,1,229,-999
1,1,0,486,477
1,0,-999,-999,605
1,1,0,614,623
1,1,0,357,388
1,0,-999,-999,724
1,1,1,486,-999
1,1,1,357,-999
1,0,-999,-999,687
1,0,-999,-999,610
1,0,-999,-999,506
1,0,-999,-999,402
1,1,0,486,328
1,0,-999,-999,463
1,0,-999,-999,484
1,0,-999,-999,543
1,0,-999,-999,375
1,0,-999,-999,490
1,0,-999,-999,368
1,1,0,357,340
1,0,-999,-999,206
1,1,1,229,-999
1,1,0,614,447
1,0,-999,-999,393
1,0,-999,-999,490
1,0,-999,-999,46
1,1,1,357,-999
1,1,1,357,-999
1,0,-999,-999,503
1,0,-999,-999,655
1,0,-999,-999,475
1,0,-999,-999,524
1,1,1,229,-999
1,0,-999,-999,552
1,1,1,486,-999
1,1,0,486,342
1,0,-999,-999,499
1,1,0,614,565
1,1,1,357,-999
1,0,-999,-999,599
1,0,-999,-999,354
1,1,0,357,73
1,0,-999,-999,654
1,0,-999,-999,617
1,0,-999,-999,386
1,0,-999,-999,581
1,0,-999,-999,725
1,0,-999,-999,365
1,1,0,486,67
1,0,-999,-999,501
1,0,-999,-999,563
1,0,-999,-999,455
1,0,-999,-999,480
1,1,0,486,474
1,1,1,357,-999
1,0,-999,-999,843
1,0,-999,-999,827
1,1,1,486,-999
1,0,-999,-999,708
1,0,-999,-999,660
1,0,-999,-999,470
1,0,-999,-999,812
1,0,-999,-999,591
1,1,0,486,516
1,0,-999,-999,343
1,0,-999,-999,611
1,0,-999,-999,416
1,0,-999,-999,304
1,0,-999,-999,684
1,0,-999,-999,520
1,0,-999,-999,237
1,0,-999,-999,613
1,0,-999,-999,363
1,0,-999,-999,807
1,1,1,357,-999
1,0,-999,-999,695
1,0,-999,-999,652
1,0,-999,-999,431
1,0,-999,-999,643
1,1,1,614,-999
1,0,-999,-999,540
1,0,-999,-999,576
1,0,-999,-999,911
1,1,1,486,-999
1,1,0,486,264
1,0,-999,-999,427
1,0,-999,-999,468
1,1,0,743,558
1,1,0,614,630
1,0,-999,-999,612
1,0,-999,-999,529
1,0,-999,-999,80
1,0,-999,-999,732
1,1,0,486,367
1,0,-999,-999,439
1,1,0,614,477
1,0,-999,-999,376
1,0,-999,-999,870
1,0,-999,-999,617
1,1,1,357,-999
1,1,1,486,-999
1,1,1,357,-999
1,0,-999,-999,319
1,0,-999,-999,682
1,1,0,486,380
1,0,-999,-999,760
1,1,1,357,-999
1,0,-999,-999,388
1,1,0,486,385
1,0,-999,-999,311
1,0,-999,-999,345
1,0,-999,-999,209
1,0,-999,-999,62
1,0,-999,-999,574
1,0,-999,-999,638
1,0,-999,-999,386
1,0,-999,-999,464
1,1,0,614,542
1,1,0,486,492
1,1,1,486,-999
1,0,-999,-999,63
1,0,-999,-999,536
1,0,-999,-999,280
1,0,-999,-999,704
1,1,1,357,-999
1,0,-999,-999,624
1,1,0,614,400
1,0,-999,-999,655
1,0,-999,-999,769
1,0,-999,-999,774
1,1,1,486,-999
1,1,1,486,-999
1,0,-999,-999,389
1,1,1,357,-999
1,0,-999,-999,527
1,0,-999,-999,231
1,0,-999,-999,707
1,0,-999,-999,436
1,0,-999,-999,825
1,0,-999,-999,857
1,0,-999,-999,743
1,0,-999,-999,535
1,0,-999,-999,612
1,0,-999,-999,71
1,1,1,486,-999
1,1,1,614,-999
1,0,-999,-999,776
1,0,-999,-999,588
1,0,-999,-999,388
1,0,-999,-999,399
1,0,-999,-999,371
1,0,-999,-999,501
1,1,0,614,394
1,1,0,486,337
1,1,0,357,254
1,0,-999,-999,569
1,0,-999,-999,444
1,0,-999,-999,549
1,0,-999,-999,308
1,1,0,743,699
1,0,-999,-999,412
1,0,-999,-999,824
1,0,-999,-999,558
1,0,-999,-999,793
1,0,-999,-999,281
1,1,0,614,377
1,0,-999,-999,547
1,0,-999,-999,321
1,0,-999,-999,341
1,0,-999,-999,769
1,1,0,357,70
1,1,1,229,-999
1,1,1,614,-999
1,0,-999,-999,572
1,0,-999,-999,549
1,1,0,486,401
1,1,0,357,48
1,1,1,357,-999
1,1,1,357,-999
1,0,-999,-999,327
1,0,-999,-999,306
1,0,-999,-999,541
1,1,1,486,-999
1,0,-999,-999,295
1,0,-999,-999,754
1,1,0,743,363
1,0,-999,-999,290
1,0,-999,-999,231
1,1,0,614,494
1,0,-999,-999,399
1,1,1,486,-999
1,0,-999,-999,729
1,1,1,486,-999
1,0,-999,-999,559
1,1,1,357,-999
1,1,0,614,475
1,0,-999,-999,332
1,0,-999,-999,507
1,1,1,486,-999
1,0,-999,-999,409
1,0,-999,-999,851
1,0,-999,-999,808
1,1,0,614,437
1,0,-999,-999,568
1,1,0,614,540
1,1,1,486,-999
1,1,1,486,-999
1,0,-999,-999,543
1,0,-999,-999,584
1,0,-999,-999,663
1,0,-999,-999,426
1,0,-999,-999,358
1,0,-999,-999,762
1,0,-999,-999,486
1,0,-999,-999,345
1,1,0,614,609
1,1,0,486,516
1,0,-999,-999,486
1,0,-999,-999,303
1,0,-999,-999,675
1,1,0,614,350
1,0,-999,-999,500
1,1,0,486,422
1,0,-999,-999,907
1,1,0,357,336
1,1,0,357,941
1,0,-999,-999,437
1,0,-999,-999,765
1,0,-999,-999,621
1,0,-999,-999,727
1,0,-999,-999,1038
1,0,-999,-999,75
1,1,1,357,-999
1,1,1,229,-999
1,1,1,486,-999
1,1,0,614,767
1,0,-999,-999,572
1,0,-999,-999,76
1,1,1,486,-999
1,1,1,357,-999
1,0,-999,-999,854
1,1,1,614,-999
1,0,-999,-999,386
1,0,-999,-999,571
1,1,1,614,-999
1,1,0,743,417
1,0,-999,-999,709
1,1,0,486,490
1,1,1,614,-999
1,1,0,743,588
1,0,-999,-999,648
1,1,0,743,331
1,0,-999,-999,367
1,0,-999,-999,332
1,0,-999,-999,716
1,1,0,614,447
1,0,-999,-999,673
1,0,-999,-999,462
1,1,1,357,-999
1,1,1,486,-999
1,0,-999,-999,543
1,0,-999,-999,577
1,0,-999,-999,457
1,0,-999,-999,350
1,1,0,486,325
1,1,0,614,381
1,0,-999,-999,717
1,0,-999,-999,661
1,0,-999,-999,541
1,0,-999,-999,631
1,0,-999,-999,497
1,0,-999,-999,673
1,1,1,614,-999
1,1,1,357,-999
1,0,-999,-999,488
1,0,-999,-999,563
1,1,0,743,667
1,0,-999,-999,441
1,1,0,486,342
1,0,-999,-999,652
1,0,-999,-999,544
1,0,-999,-999,532
1,1,0,486,322
1,0,-999,-999,762
1,0,-999,-999,680
1,0,-999,-999,382
1,0,-999,-999,548
1,0,-999,-999,299
1,0,-999,-999,371
1,1,0,357,392
1,1,0,614,642
1,1,1,486,-999
1,0,-999,-999,509
1,0,-999,-999,894
1,0,-999,-999,467
1,1,0,486,410
1,0,-999,-999,455
1,1,1,357,-999
1,0,-999,-999,445
1,1,0,357,336
1,1,0,229,735
1,0,-999,-999,879
1,1,1,486,-999
1,1,1,229,-999
1,1,1,357,-999
1,0,-999,-999,501
1,0,-999,-999,832
1,1,1,614,-999
1,0,-999,-999,813
1,0,-999,-999,602
1,0,-999,-999,272
1,0,-999,-999,530
1,1,0,486,291
1,1,0,743,715
1,0,-999,-999,644
1,0,-999,-999,352
1,1,0,614,386
1,0,-999,-999,911
1,1,0,614,573
1,1,1,486,-999
1,0,-999,-999,641
1,1,0,486,373
1,1,1,357,-999
1,1,0,486,460
1,1,1,614,-999
1,0,-999,-999,777
1,0,-999,-999,282
1,1,0,743,315
1,0,-999,-999,600
1,0,-999,-999,672
1,0,-999,-999,537
1,1,0,357,265
1,0,-999,-999,310
1,0,-999,-999,802
1,1,1,229,-999
1,0,-999,-999,776
1,0,-999,-999,563
1,0,-999,-999,710
1,0,-999,-999,616
1,0,-999,-999,439
1,1,0,357,401
1,0,-999,-999,426
1,1,1,229,-999
1,0,-999,-999,655
1,0,-999,-999,349
1,0,-999,-999,343
1,0,-999,-999,280
1,0,-999,-999,353
1,1,1,357,-999
1,0,-999,-999,539
1,1,0,229,384
1,0,-999,-999,677
1,0,-999,-999,786
1,0,-999,-999,710
1,0,-999,-999,576
1,0,-999,-999,576
1,1,0,614,579
1,0,-999,-999,65
1,1,1,486,-999
1,0,-999,-999,713
1,0,-999,-999,295
1,1,0,614,514
1,0,-999,-999,311
1,0,-999,-999,696
1,1,0,486,214
1,0,-999,-999,821
1,1,0,486,337
1,0,-999,-999,671
1,0,-999,-999,924
1,0,-999,-999,515
1,1,0,100,812
1,1,1,100,-999
1,0,-999,-999,357
1,0,-999,-999,491
1,0,-999,-999,54
1,0,-999,-999,419
1,1,0,357,312
1,0,-999,-999,738
1,0,-999,-999,367
1,0,-999,-999,371
1,0,-999,-999,399
1,0,-999,-999,230
1,0,-999,-999,486
1,0,-999,-999,555
1,1,1,229,-999
1,0,-999,-999,672
1,1,1,357,-999
1,0,-999,-999,317
1,1,0,486,528
1,1,1,357,-999
1,0,-999,-999,818
1,0,-999,-999,267
1,0,-999,-999,965
1,0,-999,-999,867
1,0,-999,-999,419
1,0,-999,-999,664
1,0,-999,-999,440
1,1,1,486,-999
1,0,-999,-999,680
1,0,-999,-999,378
1,0,-999,-999,593
1,1,1,357,-999
1,1,0,614,637
1,1,0,486,398
1,1,1,357,-999
1,0,-999,-999,601
1,1,0,486,512
1,0,-999,-999,537
1,0,-999,-999,747
1,0,-999,-999,550
1,0,-999,-999,508
1,0,-999,-999,756
1,0,-999,-999,743
1,0,-999,-999,448
1,0,-999,-999,629
1,0,-999,-999,306
1,1,0,486,403
1,0,-999,-999,485
1,1,1,486,-999
1,0,-999,-999,595
1,0,-999,-999,735
1,0,-999,-999,75
1,0,-999,-999,356
1,1,1,614,-999
1,0,-999,-999,487
1,0,-999,-999,343
1,1,1,357,-999
1,0,-999,-999,951
1,0,-999,-999,843
1,0,-999,-999,703
1,1,0,357,409
1,1,1,229,-999
1,1,1,357,-999
1,0,-999,-999,626
1,0,-999,-999,527
1,1,1,229,-999
1,0,-999,-999,761
1,0,-999,-999,434
1,1,1,486,-999
1,0,-999,-999,577
1,1,0,614,497
1,1,1,357,-999
1,1,0,486,520
1,1,1,357,-999
1,0,-999,-999,383
1,0,-999,-999,310
1,0,-999,-999,364
1,1,0,743,681
1,1,1,486,-999
1,0,-999,-999,696
1,1,0,486,516
1,1,0,614,661
1,0,-999,-999,803
1,0,-999,-999,820
1,1,0,357,299
1,1,0,229,237
1,0,-999,-999,664
1,0,-999,-999,638
1,1,0,486,377
1,0,-999,-999,296
1,1,1,100,-999
1,0,-999,-999,593
1,0,-999,-999,426
1,1,0,357,298
1,1,0,486,385
1,0,-999,-999,325
1,1,0,614,365
1,1,1,229,-999
1,0,-999,-999,339
1,0,-999,-999,656
1,0,-999,-999,440
1,0,-999,-999,481
1,1,1,229,-999
1,1,1,357,-999
1,1,1,486,-999
1,1,0,357,327
1,1,0,614,606
1,0,-999,-999,752
1,1,1,357,-999
1,0,-999,-999,387
1,1,1,229,-999
1,1,0,486,435
1,1,0,486,490
1,0,-999,-999,198
1,0,-999,-999,472
1,0,-999,-999,324
1,1,0,357,225
1,0,-999,-999,345
1,0,-999,-999,475
1,0,-999,-999,446
1,0,-999,-999,456
1,0,-999,-999,453
1,0,-999,-999,360
1,1,1,229,-999
1,0,-999,-999,410
1,0,-999,-999,271
1,0,-999,-999,213
1,0,-999,-999,425
1,1,1,357,-999
1,1,1,357,-999
1,1,1,486,-999
1,1,0,486,373
1,0,-999,-999,472
1,0,-999,-999,654
1,1,0,614,393
1,1,0,486,489
1,1,0,486,359
1,0,-999,-999,364
1,0,-999,-999,310
1,1,1,357,-999
1,0,-999,-999,366
1,0,-999,-999,303
1,0,-999,-999,218
1,0,-999,-999,497
1,0,-999,-999,308
1,0,-999,-999,295
1,0,-999,-999,806
1,0,-999,-999,674
1,0,-999,-999,700
1,1,1,357,-999
1,1,0,486,479
1,0,-999,-999,801
1,1,0,486,249
1,1,0,357,408
1,1,1,357,-999
1,0,-999,-999,440
1,0,-999,-999,320
1,0,-999,-999,668
1,0,-999,-999,469
1,0,-999,-999,1356
1,1,1,357,-999
1,1,1,486,-999
1,0,-999,-999,346
1,0,-999,-999,585
1,0,-999,-999,432
1,1,0,486,949
1,1,1,357,-999
1,0,-999,-999,711
1,0,-999,-999,504
1,1,0,486,327
1,1,1,357,-999
1,0,-999,-999,788
1,0,-999,-999,773
1,0,-999,-999,644
1,0,-999,-999,385
1,1,1,229,-999
1,1,1,357,-999
1,0,-999,-999,552
1,0,-999,-999,346
1,0,-999,-999,233
1,0,-999,-999,578
1,0,-999,-999,533
1,0,-999,-999,697
1,0,-999,-999,409
1,1,0,486,386
1,0,-999,-999,611
1,0,-999,-999,72
1,1,1,357,-999
1,0,-999,-999,368
1,0,-999,-999,737
1,1,1,486,-999
1,0,-999,-999,787
1,1,1,486,-999
1,1,1,614,-999
1,1,0,614,407
1,0,-999,-999,611
1,1,1,486,-999
1,0,-999,-999,731
1,1,1,614,-999
1,1,0,614,489
1,0,-999,-999,720
1,0,-999,-999,309
1,0,-999,-999,294
1,0,-999,-999,335
1,0,-999,-999,335
1,1,0,486,317
1,0,-999,-999,576
1,0,-999,-999,590
1,0,-999,-999,681
1,1,0,743,245
1,0,-999,-999,445
1,0,-999,-999,487
1,1,0,614,279
1,1,0,357,51
1,0,-999,-999,632
1,1,0,743,419
1,1,0,486,414
1,0,-999,-999,541
1,1,0,614,1147
1,0,-999,-999,499
1,0,-999,-999,433
1,0,-999,-999,685
1,0,-999,-999,656
1,0,-999,-999,358
1,1,0,357,328
1,1,0,614,485
1,0,-999,-999,530
1,0,-999,-999,618
1,1,0,486,60
1,0,-999,-999,717
1,0,-999,-999,627
1,1,1,486,-999
1,0,-999,-999,772
1,1,1,357,-999
1,0,-999,-999,331
1,1,0,614,604
1,1,1,229,-999
1,0,-999,-999,664
1,0,-999,-999,454
1,0,-999,-999,633
1,1,0,357,311
1,1,1,486,-999
1,0,-999,-999,773
1,0,-999,-999,352
1,1,0,614,233
1,1,0,486,387
1,1,1,486,-999
1,1,1,486,-999
1,1,1,614,-999
1,1,1,229,-999
1,0,-999,-999,523
1,0,-999,-999,232
1,0,-999,-999,608
1,1,0,357,330
1,0,-999,-999,74
1,0,-999,-999,744
1,0,-999,-999,678
1,1,1,229,-999
1,0,-999,-999,527
1,0,-999,-999,832
1,0,-999,-999,635
1,0,-999,-999,636
1,1,0,743,786
1,0,-999,-999,652
1,0,-999,-999,615
1,0,-999,-999,230
1,1,0,357,277
1,1,0,229,388
1,0,-999,-999,409
1,1,1,357,-999
1,0,-999,-999,719
1,0,-999,-999,520
1,0,-999,-999,573
1,0,-999,-999,585
1,1,0,614,554
1,1,1,486,-999
1,0,-999,-999,500
1,0,-999,-999,653
1,1,1,614,-999
1,0,-999,-999,619
1,0,-999,-999,739
1,0,-999,-999,457
1,1,1,486,-999
1,0,-999,-999,869
1,1,0,743,298
1,0,-999,-999,511
1,1,1,100,-999
1,0,-999,-999,702
1,0,-999,-999,339
1,1,0,614,651
1,1,1,486,-999
1,0,-999,-999,581
1,0,-999,-999,53
1,0,-999,-999,808
1,0,-999,-999,324
1,1,1,229,-999
1,0,-999,-999,57
1,0,-999,-999,681
1,0,-999,-999,410
1,0,-999,-999,296
1,1,1,357,-999
1,1,0,614,312
1,0,-999,-999,471
1,0,-999,-999,659
1,1,1,614,-999
1,1,0,614,512
1,0,-999,-999,659
1,0,-999,-999,301
1,1,0,486,338
1,0,-999,-999,416
1,0,-999,-999,301
1,1,1,486,-999
1,0,-999,-999,538
1,1,0,614,416
1,0,-999,-999,403
1,1,0,743,189
1,0,-999,-999,438
1,1,0,743,293
1,0,-999,-999,381
1,0,-999,-999,271
1,0,-999,-999,704
1,1,1,486,-999
1,0,-999,-999,1235
1,0,-999,-999,562
1,1,0,614,414
1,0,-999,-999,624
1,1,1,486,-999
1,0,-999,-999,747
1,1,1,486,-999
1,0,-999,-999,624
1,1,0,614,463
1,0,-999,-999,213
1,0,-999,-999,412
1,0,-999,-999,205
1,1,0,614,210
1,0,-999,-999,439
1,0,-999,-999,713
1,0,-999,-999,515
1,0,-999,-999,310
1,0,-999,-999,903
1,0,-999,-999,445
1,0,-999,-999,521
1,0,-999,-999,476
1,0,-999,-999,379
1,0,-999,-999,393
1,0,-999,-999,816
1,0,-999,-999,420
1,0,-999,-999,625
1,0,-999,-999,706
1,0,-999,-999,323
1,1,1,614,-999
1,0,-999,-999,713
1,0,-999,-999,428
1,0,-999,-999,532
1,0,-999,-999,327
1,1,0,743,730
1,0,-999,-999,782
1,0,-999,-999,608
1,1,0,614,398
1,0,-999,-999,455
1,0,-999,-999,595
1,1,0,486,456
1,0,-999,-999,358
1,1,0,357,319
1,1,0,229,455
1,0,-999,-999,668
1,1,1,100,-999
1,0,-999,-999,632
1,0,-999,-999,720
1,0,-999,-999,787
1,0,-999,-999,272
1,0,-999,-999,680
1,0,-999,-999,60
1,1,0,357,281
1,1,1,229,-999
1,0,-999,-999,602
1,1,0,486,402
1,1,0,357,246
1,1,1,486,-999
1,0,-999,-999,961
1,0,-999,-999,512
1,1,1,614,-999
1,0,-999,-999,449
1,1,1,229,-999
1,1,0,743,348
1,1,0,229,224
1,0,-999,-999,416
1,1,1,357,-999
1,0,-999,-999,612
1,1,1,357,-999
1,0,-999,-999,726
1,0,-999,-999,653
1,1,1,100,-999
1,0,-999,-999,682
1,0,-999,-999,504
1,1,0,486,519
1,1,1,486,-999
1,1,0,229,276
1,1,1,357,-999
1,1,0,614,609
1,1,0,614,484
1,0,-999,-999,413
1,0,-999,-999,278
1,0,-999,-999,967
1,1,1,100,-999
1,1,0,486,313
1,0,-999,-999,652
1,1,1,357,-999
1,0,-999,-999,299
1,0,-999,-999,513
1,0,-999,-999,60
1,1,0,486,297
1,1,1,357,-999
1,0,-999,-999,780
1,1,1,229,-999
1,0,-999,-999,615
1,1,1,486,-999
1,0,-999,-999,581
1,1,0,486,78
1,1,1,614,-999
1,0,-999,-999,803
1,0,-999,-999,789
1,1,1,486,-999
1,1,1,486,-999
1,1,0,614,279
1,0,-999,-999,748
1,0,-999,-999,606
1,0,-999,-999,642
1,1,0,743,376
1,0,-999,-999,412
1,0,-999,-999,634
1,1,0,486,382
1,0,-999,-999,500
1,1,1,357,-999
1,1,1,614,-999
1,0,-999,-999,594
1,0,-999,-999,829
1,0,-999,-999,378
1,0,-999,-999,458
1,1,0,486,312
1,1,1,357,-999
1,0,-999,-999,364
1,1,0,486,253
1,1,1,357,-999
1,0,-999,-999,458
1,1,1,743,-999
1,1,0,743,607
1,0,-999,-999,329
1,1,1,357,-999
1,1,1,614,-999
1,0,-999,-999,758
1,0,-999,-999,594
1,0,-999,-999,736
1,0,-999,-999,607
1,0,-999,-999,1129
1,0,-999,-999,536
1,0,-999,-999,695
1,1,1,486,-999
1,0,-999,-999,1355
1,0,-999,-999,831
1,0,-999,-999,568
1,0,-999,-999,1305
1,0,-999,-999,676
1,0,-999,-999,652
1,1,1,614,-999
1,0,-999,-999,1343
1,0,-999,-999,1231
1,0,-999,-999,715
1,1,1,743,-999
1,1,1,614,-999
1,0,-999,-999,516
1,1,1,743,-999
1,0,-999,-999,378
1,0,-999,-999,466
1,0,-999,-999,634
1,0,-999,-999,8
1,0,-999,-999,450
1,0,-999,-999,828
1,0,-999,-999,927
1,0,-999,-999,468
1,0,-999,-999,546
1,0,-999,-999,336
1,1,1,486,-999
1,1,0,614,389
1,0,-999,-999,565
1,1,0,743,438
1,1,0,614,331
1,0,-999,-999,615
1,0,-999,-999,556
1,0,-999,-999,405
1,1,0,486,1116
1,1,0,743,648
1,1,0,614,403
1,1,0,614,373
1,0,-999,-999,969
1,0,-999,-999,691
1,1,1,486,-999
1,0,-999,-999,930
1,0,-999,-999,411
1,0,-999,-999,579
1,1,0,357,280
1,0,-999,-999,1359
1,1,0,357,210
1,0,-999,-999,95
1,1,0,486,214
1,0,-999,-999,800
1,0,-999,-999,177
1,1,1,357,-999
1,0,-999,-999,393
1,1,1,743,-999
1,0,-999,-999,559
1,0,-999,-999,1400
1,0,-999,-999,452
1,0,-999,-999,1291
1,0,-999,-999,43
1,0,-999,-999,416
1,0,-999,-999,1200
1,1,0,614,156
1,0,-999,-999,479
1,0,-999,-999,432
1,0,-999,-999,917
1,1,1,229,-999
1,1,1,743,-999
1,1,1,743,-999
1,0,-999,-999,788
1,1,1,357,-999
1,0,-999,-999,549
1,0,-999,-999,690
1,1,1,486,-999
1,1,1,614,-999
1,1,1,486,-999
1,1,0,743,370
1,0,-999,-999,434
1,1,0,614,485
1,0,-999,-999,431
1,0,-999,-999,318
1,0,-999,-999,331
1,1,0,614,614
1,0,-999,-999,249
1,1,0,486,276
1,0,-999,-999,1408
1,0,-999,-999,878
1,1,1,743,-999
1,0,-999,-999,1291
1,0,-999,-999,415
1,0,-999,-999,552
1,1,1,357,-999
1,0,-999,-999,878
1,1,0,486,493
1,1,0,743,1260
1,0,-999,-999,426
1,1,1,614,-999
1,1,1,614,-999
1,0,-999,-999,570
1,0,-999,-999,310
1,0,-999,-999,381
1,0,-999,-999,347
1,0,-999,-999,345
1,0,-999,-999,854
1,0,-999,-999,787
1,0,-999,-999,469
1,1,1,743,-999
1,1,0,743,600
1,0,-999,-999,402
1,0,-999,-999,659
1,1,1,743,-999
1,1,1,614,-999
1,0,-999,-999,477
1,1,0,614,284
1,0,-999,-999,749
1,0,-999,-999,455
1,0,-999,-999,436
1,0,-999,-999,246
1,0,-999,-999,162
1,0,-999,-999,543
1,0,-999,-999,278
1,1,1,486,-999
1,1,1,743,-999
1,0,-999,-999,850
1,0,-999,-999,924
1,1,1,614,-999
1,0,-999,-999,649
1,1,0,614,363
1,1,0,486,500
1,1,1,743,-999
1,1,1,743,-999
1,0,-999,-999,728
1,0,-999,-999,261
1,0,-999,-999,242
1,0,-999,-999,458
1,1,1,357,-999
1,0,-999,-999,917
1,0,-999,-999,1232
1,0,-999,-999,715
1,0,-999,-999,525
1,0,-999,-999,758
1,1,0,743,547
1,0,-999,-999,769
1,1,0,357,343
1,0,-999,-999,548
1,1,1,486,-999
1,1,0,614,490
1,0,-999,-999,1444
1,0,-999,-999,1232
1,0,-999,-999,386
1,0,-999,-999,214
1,0,-999,-999,724
1,0,-999,-999,417
1,1,1,614,-999
1,0,-999,-999,511
1,0,-999,-999,481
1,1,1,229,-999
1,0,-999,-999,755
1,1,1,743,-999
1,0,-999,-999,423
1,0,-999,-999,421
1,1,1,357,-999
1,1,0,486,438
1,1,0,743,449
1,0,-999,-999,652
1,1,1,486,-999
1,1,0,614,469
1,1,0,743,558
1,0,-999,-999,770
1,1,1,614,-999
1,1,1,614,-999
1,0,-999,-999,653
1,0,-999,-999,668
1,0,-999,-999,450
1,0,-999,-999,1316
1,0,-999,-999,195
1,0,-999,-999,385
1,1,0,357,329
1,1,0,486,343
1,1,1,357,-999
1,0,-999,-999,784
1,1,0,743,670
1,0,-999,-999,454
1,1,1,229,-999
1,1,1,357,-999
1,0,-999,-999,544
1,1,0,743,340
1,0,-999,-999,1267
1,0,-999,-999,464
1,0,-999,-999,1319
1,0,-999,-999,920
1,1,1,614,-999
1,0,-999,-999,431
1,0,-999,-999,1033
1,1,1,486,-999
1,1,1,486,-999
1,1,1,614,-999
1,0,-999,-999,1011
1,0,-999,-999,470
1,0,-999,-999,806
1,0,-999,-999,654
1,1,0,743,484
1,1,1,614,-999
1,1,0,743,323
1,1,0,743,692
1,1,1,614,-999
1,0,-999,-999,443
1,1,0,743,510
1,0,-999,-999,364
1,0,-999,-999,387
1,0,-999,-999,687
1,1,1,743,-999
1,1,0,614,671
1,0,-999,-999,868
1,0,-999,-999,833
1,0,-999,-999,1164
1,1,0,614,354
1,0,-999,-999,227
1,0,-999,-999,669
1,1,1,486,-999
1,1,0,486,458
1,0,-999,-999,678
1,0,-999,-999,550
1,0,-999,-999,576
1,0,-999,-999,286
1,0,-999,-999,876
1,1,1,357,-999
1,0,-999,-999,533
1,0,-999,-999,570
1,0,-999,-999,481
1,0,-999,-999,681
1,1,0,614,382
1,0,-999,-999,329
1,1,1,486,-999
1,1,1,614,-999
1,1,1,743,-999
1,1,0,743,636
1,1,0,614,77
1,0,-999,-999,883
1,1,0,743,773
1,1,0,743,648
1,1,0,614,393
1,1,1,614,-999
1,1,0,486,341
1,1,1,614,-999
1,0,-999,-999,449
1,1,0,743,752
1,1,0,486,461
1,1,0,357,295
1,0,-999,-999,644
1,0,-999,-999,563
1,0,-999,-999,634
1,1,0,743,602
1,0,-999,-999,800
1,0,-999,-999,604
1,0,-999,-999,719
1,0,-999,-999,639
1,0,-999,-999,544
1,0,-999,-999,537
1,0,-999,-999,517
1,1,0,614,507
1,0,-999,-999,320
1,0,-999,-999,782
1,1,1,229,-999
1,1,0,486,462
1,0,-999,-999,493
1,1,1,614,-999
1,0,-999,-999,754
1,0,-999,-999,741
1,1,1,357,-999
1,0,-999,-999,598
1,0,-999,-999,497
1,1,0,486,1017
1,0,-999,-999,634
1,0,-999,-999,381
1,0,-999,-999,451
1,0,-999,-999,784
1,0,-999,-999,648
1,0,-999,-999,327
1,1,1,357,-999
1,0,-999,-999,796
1,0,-999,-999,509
1,1,1,486,-999
1,0,-999,-999,1280
1,0,-999,-999,975
1,0,-999,-999,930
1,0,-999,-999,641
1,1,1,614,-999
1,0,-999,-999,1314
1,1,1,486,-999
1,1,0,486,1111
1,1,1,743,-999
1,1,0,743,754
1,1,1,357,-999
1,1,0,743,605
1,1,1,486,-999
1,0,-999,-999,1284
1,0,-999,-999,1223
1,1,1,614,-999
1,0,-999,-999,649
1,0,-999,-999,688
1,0,-999,-999,650
1,0,-999,-999,339
1,1,0,614,472
1,0,-999,-999,980
1,1,0,614,486
1,1,1,614,-999
2,1,0,371,226
2,1,0,371,321
2,1,0,371,297
2,0,-999,-999,440
2,1,0,371,851
2,0,-999,-999,383
2,1,0,371,283
2,0,-999,-999,484
2,1,1,257,-999
2,1,1,257,-999
2,0,-999,-999,514
2,0,-999,-999,338
2,1,1,371,-999
2,1,1,371,-999
2,0,-999,-999,452
2,0,-999,-999,368
2,0,-999,-999,327
2,0,-999,-999,553
2,0,-999,-999,338
2,0,-999,-999,575
2,0,-999,-999,312
2,1,0,486,507
2,0,-999,-999,443
2,0,-999,-999,215
2,0,-999,-999,368
2,0,-999,-999,361
2,1,1,257,-999
2,0,-999,-999,273
2,0,-999,-999,659
2,0,-999,-999,259
2,1,0,371,397
2,0,-999,-999,389
2,1,0,486,491
2,0,-999,-999,560
2,1,0,371,436
2,0,-999,-999,347
2,0,-999,-999,432
2,0,-999,-999,189
